EDI_concept_code,제품명_x,규격,대분류군코드,대분류군명,대분류코드,대분류코드명,중분류코드,중분류명,matchScore,targetConceptId,targetConceptName,targetVocabularyId,targetDomainId,targetStandardConcept,targetChildCount,targetParentCount,targetConceptClassId,targetConceptCode,targetValidStartDate,targetValidEndDate
C6007004,CORTICAL SELF TAPPING SCREW,3.5,C,골유합 및 골고정용 군,C6,TRAUMA용 SCREW 류,36001,CORTEX SCREW(STAINLESS STEEL),0.47509512305,45764177,"Orthopedic bone screw, non-bioabsorbable, sterile",SNOMED,Device,S,0,1,Physical Object,700789001,20150131,20991231
C6011003,CANNULATED SCREW,전규격,C,골유합 및 골고정용 군,C6,TRAUMA용 SCREW 류,36011,CANNULATED SCREW(STAINLESS STEEL),0.6974221468,45764177,"Orthopedic bone screw, non-bioabsorbable, sterile",SNOMED,Device,S,0,1,Physical Object,700789001,20150131,20991231
C6011104,LOCKING CANNULATED SCREW,전규격,C,골유합 및 골고정용 군,C6,TRAUMA용 SCREW 류,36011,CANNULATED SCREW(STAINLESS STEEL),0.72399443388,45764177,"Orthopedic bone screw, non-bioabsorbable, sterile",SNOMED,Device,S,0,1,Physical Object,700789001,20150131,20991231
C6401003,CORTEX SCREW,3.5MM 미만,C,골유합 및 골고정용 군,C6,TRAUMA용 SCREW 류,36003,CORTEX SCREW(TITANIUM),0.65395855904,45764177,"Orthopedic bone screw, non-bioabsorbable, sterile",SNOMED,Device,S,0,1,Physical Object,700789001,20150131,20991231
C6401024,"TITANIUM BONE SCREW, SELF TAPPING",3.5MM 미만,C,골유합 및 골고정용 군,C6,TRAUMA용 SCREW 류,36003,CORTEX SCREW(TITANIUM),0.62686175108,45764177,"Orthopedic bone screw, non-bioabsorbable, sterile",SNOMED,Device,S,0,1,Physical Object,700789001,20150131,20991231
C6402010,CORTICAL SCREW,3.5MM,C,골유합 및 골고정용 군,C6,TRAUMA용 SCREW 류,36003,CORTEX SCREW(TITANIUM),0.75606864691,45764177,"Orthopedic bone screw, non-bioabsorbable, sterile",SNOMED,Device,S,0,1,Physical Object,700789001,20150131,20991231
C6402024,SELF TAPPING CORTICAL SCREW,3.5MM,C,골유합 및 골고정용 군,C6,TRAUMA용 SCREW 류,36003,CORTEX SCREW(TITANIUM),0.47817417979,45764177,"Orthopedic bone screw, non-bioabsorbable, sterile",SNOMED,Device,S,0,1,Physical Object,700789001,20150131,20991231
C6402068,"HANKILTECH, 3.5 CORTICAL(SELF TAPPING) SCREW",3.5MM,C,골유합 및 골고정용 군,C6,TRAUMA용 SCREW 류,36003,CORTEX SCREW(TITANIUM),0.22894878685,45764177,"Orthopedic bone screw, non-bioabsorbable, sterile",SNOMED,Device,S,0,1,Physical Object,700789001,20150131,20991231
C6402084,APIS 3.5MM SELF-TAPPING SCREW,3.5MM,C,골유합 및 골고정용 군,C6,TRAUMA용 SCREW 류,36003,CORTEX SCREW(TITANIUM),0.36621201038,45764177,"Orthopedic bone screw, non-bioabsorbable, sterile",SNOMED,Device,S,0,1,Physical Object,700789001,20150131,20991231
C6402203,"CORTEX SCREW, SELF-TAPPING",3.5MM,C,골유합 및 골고정용 군,C6,TRAUMA용 SCREW 류,36003,CORTEX SCREW(TITANIUM),0.52254855633,45764177,"Orthopedic bone screw, non-bioabsorbable, sterile",SNOMED,Device,S,0,1,Physical Object,700789001,20150131,20991231
C6405003,CANCELLOUS BONE SCREW,4.0MM,C,골유합 및 골고정용 군,C6,TRAUMA용 SCREW 류,36007,CANCELLOUS SCREW(TITANIUM),0.67474019527,45764177,"Orthopedic bone screw, non-bioabsorbable, sterile",SNOMED,Device,S,0,1,Physical Object,700789001,20150131,20991231
C6405010,CANCELLOUS SCREW,4.0MM,C,골유합 및 골고정용 군,C6,TRAUMA용 SCREW 류,36007,CANCELLOUS SCREW(TITANIUM),0.5972931385,45764177,"Orthopedic bone screw, non-bioabsorbable, sterile",SNOMED,Device,S,0,1,Physical Object,700789001,20150131,20991231
C6405084,APIS 4.0MM CANCELLOUS SCREW,4.0MM,C,골유합 및 골고정용 군,C6,TRAUMA용 SCREW 류,36007,CANCELLOUS SCREW(TITANIUM),0.37889403105,45764177,"Orthopedic bone screw, non-bioabsorbable, sterile",SNOMED,Device,S,0,1,Physical Object,700789001,20150131,20991231
C6411010,4CIS CANNULATED SCREW,전규격,C,골유합 및 골고정용 군,C6,TRAUMA용 SCREW 류,36012,CANNULATED SCREW(TITANIUM),0.51414388418,45764177,"Orthopedic bone screw, non-bioabsorbable, sterile",SNOMED,Device,S,0,1,Physical Object,700789001,20150131,20991231
C6411018,ACUTRAK SCREW,전규격,C,골유합 및 골고정용 군,C6,TRAUMA용 SCREW 류,36012,CANNULATED SCREW(TITANIUM),0.53886514902,45764177,"Orthopedic bone screw, non-bioabsorbable, sterile",SNOMED,Device,S,0,1,Physical Object,700789001,20150131,20991231
C6411021,DYNA LOCKING CANNULATED SCREW,전규격,C,골유합 및 골고정용 군,C6,TRAUMA용 SCREW 류,36012,CANNULATED SCREW(TITANIUM),0.63521379232,45764177,"Orthopedic bone screw, non-bioabsorbable, sterile",SNOMED,Device,S,0,1,Physical Object,700789001,20150131,20991231
C6411023,CANNULATED CANCELLOUS LAG SCREW,전규격,C,골유합 및 골고정용 군,C6,TRAUMA용 SCREW 류,36012,CANNULATED SCREW(TITANIUM),0.50873506069,45764177,"Orthopedic bone screw, non-bioabsorbable, sterile",SNOMED,Device,S,0,1,Physical Object,700789001,20150131,20991231
C6411028,MULTIPLE CANNULATED SCREW,전규격,C,골유합 및 골고정용 군,C6,TRAUMA용 SCREW 류,36012,CANNULATED SCREW(TITANIUM),0.55939358473,45764177,"Orthopedic bone screw, non-bioabsorbable, sterile",SNOMED,Device,S,0,1,Physical Object,700789001,20150131,20991231
C6411084,APIS CANNULATED SCREW,전규격,C,골유합 및 골고정용 군,C6,TRAUMA용 SCREW 류,36012,CANNULATED SCREW(TITANIUM),0.61193662882,45764177,"Orthopedic bone screw, non-bioabsorbable, sterile",SNOMED,Device,S,0,1,Physical Object,700789001,20150131,20991231
C6411223,BAROUK SELF-TAPPING CANNULATED SCREW,전규격,C,골유합 및 골고정용 군,C6,TRAUMA용 SCREW 류,36012,CANNULATED SCREW(TITANIUM),0.37939435244,45764177,"Orthopedic bone screw, non-bioabsorbable, sterile",SNOMED,Device,S,0,1,Physical Object,700789001,20150131,20991231
C6411224,CANNULATED SCREW(비멸균),전규격,C,골유합 및 골고정용 군,C6,TRAUMA용 SCREW 류,36012,CANNULATED SCREW(TITANIUM),0.51210522652,45764177,"Orthopedic bone screw, non-bioabsorbable, sterile",SNOMED,Device,S,0,1,Physical Object,700789001,20150131,20991231
C8401009,SCREW ULTRA-MICRO,1.5MM 이하,C,골유합 및 골고정용 군,C8,"두개,악안면 SCREW 류",38003,MICRO SCREW,0.45688989758,45773261,"Craniofacial bone screw, non-bioabsorbable",SNOMED,Device,S,1,1,Physical Object,701005009,20150131,20991231
C8401023,CRANIAL SCREW PLUSDRIVE 1.6,1.6MM,C,골유합 및 골고정용 군,C8,"두개,악안면 SCREW 류",38003,MICRO SCREW,0.45205968618,45773261,"Craniofacial bone screw, non-bioabsorbable",SNOMED,Device,S,1,1,Physical Object,701005009,20150131,20991231
D0005001,K-WIRE,전규격,C,골유합 및 골고정용 군,C4,PIN 류,34002,PIN & WIRE,1,4105206,K-wire,SNOMED,Device,S,0,1,Physical Object,257301003,19700101,20991231
D0005028,MULTIPLE KIRSCHNER WIRE,전규격,C,골유합 및 골고정용 군,C4,PIN 류,34002,PIN & WIRE,0.81896978617,4105206,K-wire,SNOMED,Device,S,0,1,Physical Object,257301003,19700101,20991231
D0005084,APIS K-WIRE,전규격,C,골유합 및 골고정용 군,C4,PIN 류,34002,PIN & WIRE,0.77482056618,4105206,K-wire,SNOMED,Device,S,0,1,Physical Object,257301003,19700101,20991231
D0301331,REELX STT ANCHOR,전규격,D,관절경 수술 관련 연부조직 고정용 군,D0,"연부조직(LIGAMENT, TENDON) 고정용 & ANCHOR 류",40019,비금속성 ANCHOR,0.36376544833,45764262,"Soft-tissue anchor, non-bioabsorbable",SNOMED,Device,S,0,2,Physical Object,700899004,20150131,20991231
D0301417,POPLOK,전규격,D,관절경 수술 관련 연부조직 고정용 군,D0,"연부조직(LIGAMENT, TENDON) 고정용 & ANCHOR 류",40019,비금속성 ANCHOR,0.28979533911,45764262,"Soft-tissue anchor, non-bioabsorbable",SNOMED,Device,S,0,2,Physical Object,700899004,20150131,20991231
D0301505,FOOTPRINT ULTRA PEEK,전규격,D,관절경 수술 관련 연부조직 고정용 군,D0,"연부조직(LIGAMENT, TENDON) 고정용 & ANCHOR 류",40019,비금속성 ANCHOR,0.19079892337,45764262,"Soft-tissue anchor, non-bioabsorbable",SNOMED,Device,S,0,2,Physical Object,700899004,20150131,20991231
D0301905,HEALICOIL PK SUTURE ANCHOR W/2,전규격,D,관절경 수술 관련 연부조직 고정용 군,D0,"연부조직(LIGAMENT, TENDON) 고정용 & ANCHOR 류",40019,비금속성 ANCHOR,0.35400441289,45764262,"Soft-tissue anchor, non-bioabsorbable",SNOMED,Device,S,0,2,Physical Object,700899004,20150131,20991231
D0302095,BIOCORKSCREW FT SUTURE ANCHOR W/FIBERWIRE,전규격,D,관절경 수술 관련 연부조직 고정용 군,D0,"연부조직(LIGAMENT, TENDON) 고정용 & ANCHOR 류",40019,비금속성 ANCHOR,0.26956570148,45764262,"Soft-tissue anchor, non-bioabsorbable",SNOMED,Device,S,0,2,Physical Object,700899004,20150131,20991231
D0302108,HEALIX BR ANCHOR,전규격,D,관절경 수술 관련 연부조직 고정용 군,D0,"연부조직(LIGAMENT, TENDON) 고정용 & ANCHOR 류",40019,비금속성 ANCHOR,0.48736193776,45764262,"Soft-tissue anchor, non-bioabsorbable",SNOMED,Device,S,0,2,Physical Object,700899004,20150131,20991231
D0302195,BIO-PUSHLOCK,전규격,D,관절경 수술 관련 연부조직 고정용 군,D0,"연부조직(LIGAMENT, TENDON) 고정용 & ANCHOR 류",40019,비금속성 ANCHOR,0.27275168896,45764262,"Soft-tissue anchor, non-bioabsorbable",SNOMED,Device,S,0,2,Physical Object,700899004,20150131,20991231
D0302295,BIOSUTURETAK SUTURE ANCHOR W/FIBERWIRE,전규격,D,관절경 수술 관련 연부조직 고정용 군,D0,"연부조직(LIGAMENT, TENDON) 고정용 & ANCHOR 류",40019,비금속성 ANCHOR,0.31403976679,45764262,"Soft-tissue anchor, non-bioabsorbable",SNOMED,Device,S,0,2,Physical Object,700899004,20150131,20991231
D0302417,BIO MINI-REVO,전규격,D,관절경 수술 관련 연부조직 고정용 군,D0,"연부조직(LIGAMENT, TENDON) 고정용 & ANCHOR 류",40019,비금속성 ANCHOR,0.35283324122,45764262,"Soft-tissue anchor, non-bioabsorbable",SNOMED,Device,S,0,2,Physical Object,700899004,20150131,20991231
D0302516,BIO-SWIVELOCK,전규격,D,관절경 수술 관련 연부조직 고정용 군,D0,"연부조직(LIGAMENT, TENDON) 고정용 & ANCHOR 류",40019,비금속성 ANCHOR,0.46807292104,45764262,"Soft-tissue anchor, non-bioabsorbable",SNOMED,Device,S,0,2,Physical Object,700899004,20150131,20991231
D0303006,JUGGERKNOT SOFT ANCHOR,전규격,D,관절경 수술 관련 연부조직 고정용 군,D0,"연부조직(LIGAMENT, TENDON) 고정용 & ANCHOR 류",40021,ALL SUTURE ANCHOR,0.33661597967,45764262,"Soft-tissue anchor, non-bioabsorbable",SNOMED,Device,S,0,2,Physical Object,700899004,20150131,20991231
D0303099,OMEGAKNOT SUTURE ANCHOR,전규격,D,관절경 수술 관련 연부조직 고정용 군,D0,"연부조직(LIGAMENT, TENDON) 고정용 & ANCHOR 류",40021,ALL SUTURE ANCHOR,0.43675628304,45764262,"Soft-tissue anchor, non-bioabsorbable",SNOMED,Device,S,0,2,Physical Object,700899004,20150131,20991231
D0303817,Y-KNOT ALL-SUTURE ANCHOR,전규격,D,관절경 수술 관련 연부조직 고정용 군,D0,"연부조직(LIGAMENT, TENDON) 고정용 & ANCHOR 류",40021,ALL SUTURE ANCHOR,0.3675930202,45764262,"Soft-tissue anchor, non-bioabsorbable",SNOMED,Device,S,0,2,Physical Object,700899004,20150131,20991231
D1211010,WASHER FOR CANNULATED SCREW,전규격,C,골유합 및 골고정용 군,C6,TRAUMA용 SCREW 류,36019,기능성 WASHER,0.54569035769,45758516,Orthopedic bone washer,SNOMED,Device,S,0,1,Physical Object,463255003,20150131,20991231
D1213005,CANNULA,전규격,D,관절경 수술 관련 연부조직 고정용 군,D1,관절경 CANNULA 류,41001,관절경 CANNULA,1,45764775,Arthroscopic access cannula kit,SNOMED,Device,S,0,2,Physical Object,701542009,20150131,20991231
D1213009,CLEAR CANNULAR SYSTEM,전규격,D,관절경 수술 관련 연부조직 고정용 군,D1,관절경 CANNULA 류,41001,관절경 CANNULA,0.67849421501,45764775,Arthroscopic access cannula kit,SNOMED,Device,S,0,2,Physical Object,701542009,20150131,20991231
D1213031,DRI-LOK DISPOSABLE CANNULAS,전규격,D,관절경 수술 관련 연부조직 고정용 군,D1,관절경 CANNULA 류,41001,관절경 CANNULA,0.43708249927,45764775,Arthroscopic access cannula kit,SNOMED,Device,S,0,2,Physical Object,701542009,20150131,20991231
D1213105,CLEARTRAC FLEXIBLE,전규격,D,관절경 수술 관련 연부조직 고정용 군,D1,관절경 CANNULA 류,41001,관절경 CANNULA,0.59091961384,45764775,Arthroscopic access cannula kit,SNOMED,Device,S,0,2,Physical Object,701542009,20150131,20991231
D1213109,DEPUY CLEAR CANNULAR SYSTEM,전규격,D,관절경 수술 관련 연부조직 고정용 군,D1,관절경 CANNULA 류,41001,관절경 CANNULA,0.45871502161,45764775,Arthroscopic access cannula kit,SNOMED,Device,S,0,2,Physical Object,701542009,20150131,20991231
D1213117,DISPOSABLE CANNULA,전규격,D,관절경 수술 관련 연부조직 고정용 군,D1,관절경 CANNULA 류,41001,관절경 CANNULA,0.69783961773,45764775,Arthroscopic access cannula kit,SNOMED,Device,S,0,2,Physical Object,701542009,20150131,20991231
D1213195,PASSPORT CANNULA,전규격,D,관절경 수술 관련 연부조직 고정용 군,D1,관절경 CANNULA 류,41001,관절경 CANNULA,0.64083552361,45764775,Arthroscopic access cannula kit,SNOMED,Device,S,0,2,Physical Object,701542009,20150131,20991231
D1213205,CLEARTRAC COMPLETE,전규격,D,관절경 수술 관련 연부조직 고정용 군,D1,관절경 CANNULA 류,41001,관절경 CANNULA,0.48926088214,45764775,Arthroscopic access cannula kit,SNOMED,Device,S,0,2,Physical Object,701542009,20150131,20991231
D1213217,CLEAR FLEXIBLE CANNULA,전규격,D,관절경 수술 관련 연부조직 고정용 군,D1,관절경 CANNULA 류,41001,관절경 CANNULA,0.59323233366,45764775,Arthroscopic access cannula kit,SNOMED,Device,S,0,2,Physical Object,701542009,20150131,20991231
D1213417,DRY-DOC CANNULA,전규격,D,관절경 수술 관련 연부조직 고정용 군,D1,관절경 CANNULA 류,41001,관절경 CANNULA,0.53695583344,45764775,Arthroscopic access cannula kit,SNOMED,Device,S,0,2,Physical Object,701542009,20150131,20991231
E1011001,C-TAPER ALUMINAR FEMORAL HEAD,전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51031,고관절치환용 FEMORAL COMPONENT-HEAD (CERAMIC),0.35100004077,45761725,Ceramic femoral head prosthesis,SNOMED,Device,S,0,1,Physical Object,467987006,20150131,20991231
E1011007,BIOLOX HEAD,전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51031,고관절치환용 FEMORAL COMPONENT-HEAD (CERAMIC),0.3238863349,45761725,Ceramic femoral head prosthesis,SNOMED,Device,S,0,1,Physical Object,467987006,20150131,20991231
E1011008,CERAMIC HEAD,전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51031,고관절치환용 FEMORAL COMPONENT-HEAD (CERAMIC),0.49497404695,45761725,Ceramic femoral head prosthesis,SNOMED,Device,S,0,1,Physical Object,467987006,20150131,20991231
E1011020,IC HEAD CERAMIC (BIOLOX FORTE),전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51031,고관절치환용 FEMORAL COMPONENT-HEAD (CERAMIC),0.30111536384,45761725,Ceramic femoral head prosthesis,SNOMED,Device,S,0,1,Physical Object,467987006,20150131,20991231
E1011031,V40 ALUMINAR FEMORAL HEAD,전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51031,고관절치환용 FEMORAL COMPONENT-HEAD (CERAMIC),0.34346488118,45761725,Ceramic femoral head prosthesis,SNOMED,Device,S,0,1,Physical Object,467987006,20150131,20991231
E1011105,REFLECTION ALUMINA CERAMIC FEMORAL HEAD,전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51031,고관절치환용 FEMORAL COMPONENT-HEAD (CERAMIC),0.53821218014,45761725,Ceramic femoral head prosthesis,SNOMED,Device,S,0,1,Physical Object,467987006,20150131,20991231
E1011108,BIOLOX DELTA HEAD,전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51031,고관절치환용 FEMORAL COMPONENT-HEAD (CERAMIC),0.29629775882,45761725,Ceramic femoral head prosthesis,SNOMED,Device,S,0,1,Physical Object,467987006,20150131,20991231
E1011345,BENCOX FORTE HEAD,전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51031,고관절치환용 FEMORAL COMPONENT-HEAD (CERAMIC),0.21404331923,45761725,Ceramic femoral head prosthesis,SNOMED,Device,S,0,1,Physical Object,467987006,20150131,20991231
E1011445,BENCOX DELTA HEAD,전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51031,고관절치환용 FEMORAL COMPONENT-HEAD (CERAMIC),0.28839927912,45761725,Ceramic femoral head prosthesis,SNOMED,Device,S,0,1,Physical Object,467987006,20150131,20991231
E1012004,VERSYS FEMORAL HEAD,전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51032,고관절치환용 FEMORAL COMPONENT-HEAD (METAL),0.42875993252,45758713,Metallic femoral head prosthesis,SNOMED,Device,S,0,1,Physical Object,463559008,20150131,20991231
E1012046,U1/U2 FEMORAL HEAD,전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51032,고관절치환용 FEMORAL COMPONENT-HEAD (METAL),0.32909664512,45758713,Metallic femoral head prosthesis,SNOMED,Device,S,0,1,Physical Object,463559008,20150131,20991231
E1021001,SECURE FIT HA SHELL,전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51023,고관절치환용 ACETABULAR COMPONENT-CUP ,0.39003568888,45761793,Acetabular shell,SNOMED,Device,S,0,1,Physical Object,468090000,20150131,20991231
E1021004,TRILOGY CUP,전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51023,고관절치환용 ACETABULAR COMPONENT-CUP ,0.40471687913,45761793,Acetabular shell,SNOMED,Device,S,0,1,Physical Object,468090000,20150131,20991231
E1021145,BENCOX CUP,전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51023,고관절치환용 ACETABULAR COMPONENT-CUP ,0.46207758784,45761793,Acetabular shell,SNOMED,Device,S,0,1,Physical Object,468090000,20150131,20991231
E1021508,PINNACLE ACETABULAR CUP,전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51023,고관절치환용 ACETABULAR COMPONENT-CUP ,0.49479696155,45761793,Acetabular shell,SNOMED,Device,S,0,1,Physical Object,468090000,20150131,20991231
E1022001,UHR BIPOLAR CUP,전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51022,고관절치환용 ACETABULAR COMPONENT-BIPOLAR CUP,0.38259282708,45763037,Femoral head bipolar component,SNOMED,Device,S,0,2,Physical Object,469999008,20150131,20991231
E1022004,MULTIPOLAR BIPOLAR CUP,전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51022,고관절치환용 ACETABULAR COMPONENT-BIPOLAR CUP,0.42727211118,45763037,Femoral head bipolar component,SNOMED,Device,S,0,2,Physical Object,469999008,20150131,20991231
E1022005,BIPOLAR SHELL LINER,전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51022,고관절치환용 ACETABULAR COMPONENT-BIPOLAR CUP,0.47844064236,45763037,Femoral head bipolar component,SNOMED,Device,S,0,2,Physical Object,469999008,20150131,20991231
E1022008,SELF CENTERING BIPOLAR CUP,전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51022,고관절치환용 ACETABULAR COMPONENT-BIPOLAR CUP,0.38314622641,45763037,Femoral head bipolar component,SNOMED,Device,S,0,2,Physical Object,469999008,20150131,20991231
E1022020,IC-BIPOLAR HEAD COCRMO,전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51022,고관절치환용 ACETABULAR COMPONENT-BIPOLAR CUP,0.40952193737,45763037,Femoral head bipolar component,SNOMED,Device,S,0,2,Physical Object,469999008,20150131,20991231
E1022145,BENCOX BIPOLAR CUP,전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51022,고관절치환용 ACETABULAR COMPONENT-BIPOLAR CUP,0.41772395372,45763037,Femoral head bipolar component,SNOMED,Device,S,0,2,Physical Object,469999008,20150131,20991231
E1032308,BIOLOX DELTA LINER,전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51024,"고관절치환용 ACETABULAR COMPONENT-LINER / INSERT(METAL,CERAMIC)",0.28915476799,45772834,Acetabular liner,SNOMED,Device,S,4,1,Physical Object,705878004,20150131,20991231
E1032445,BENCOX DELTA LINER,전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51024,"고관절치환용 ACETABULAR COMPONENT-LINER / INSERT(METAL,CERAMIC)",0.28844708204,45772834,Acetabular liner,SNOMED,Device,S,4,1,Physical Object,705878004,20150131,20991231
E2001001,SCORPIO FEMORAL COMPONENT,전규격,E,인공관절 군,E2,KNEE PROSTHESIS 류,52010,슬관절전치환용 FEMORAL COMPONENT(일반형),0.44967234135,45768076,Knee femur prosthesis,SNOMED,Device,S,5,1,Physical Object,705895007,20150131,20991231
