source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
A1100,42364257,Korean EDI,"Medical care profound count 3-6, doctor 2· nursing 5 grade; 의료최고도 count 3-6, 의사2·간호5등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A1640,42360792,Korean EDI,"Medical care profound count 1-2, doctor 4· nursing 1-5 grade, Ratio of number of patient vs number of nurse 18: 1 Excess; 의료최고도 count 1-2, 의사4·간호1-5등급 환자수대간호사수비18:1초과",4154551,SNOMED,1970-01-01,2099-12-31,NA
A1646,42360825,Korean EDI,"Medical care profound count 1-2, doctor 4· nursing 6 grade, Ratio of number of patient vs number of nurse 18: 1 Excess; 의료최고도 count 1-2, 의사4·간호6등급 환자수대간호사수비18:1초과",4154551,SNOMED,1970-01-01,2099-12-31,NA
A1647,42360837,Korean EDI,"Medical care profound count 1-2, doctor 4· nursing 7 grade, Ratio of number of patient vs number of nurse 18: 1 Excess; 의료최고도 count 1-2, 의사4·간호7등급 환자수대간호사수비18:1초과",4154551,SNOMED,1970-01-01,2099-12-31,NA
A1650,42364782,Korean EDI,"Medical care profound count 1-2, doctor 5· nursing 1-5 grade, Ratio of number of patient vs number of nurse 18: 1 Excess; 의료최고도 count 1-2, 의사5·간호1-5등급 환자수대간호사수비18:1초과",4154551,SNOMED,1970-01-01,2099-12-31,NA
A1656,42363738,Korean EDI,"Medical care profound count 1-2, doctor 5· nursing 6 grade, Ratio of number of patient vs number of nurse 18: 1 Excess; 의료최고도 count 1-2, 의사5·간호6등급 환자수대간호사수비18:1초과",4154551,SNOMED,1970-01-01,2099-12-31,NA
A1657,42360890,Korean EDI,"Medical care profound count 1-2, doctor 5· nursing 7 grade, Ratio of number of patient vs number of nurse 18: 1 Excess; 의료최고도 count 1-2, 의사5·간호7등급 환자수대간호사수비18:1초과",4154551,SNOMED,1970-01-01,2099-12-31,NA
A1690,42365293,Korean EDI,"Medical care profound count 1-2, doctor 1 (number of specialist 50% or more)· nursing 1-5 grade, Ratio of number of patient vs number of nurse 18: 1 Excess; 의료최고도 count 1-2, 의사1(전문의수50%이상)·간호1-5등급 환자수대간호사수비18:1초과",4154551,SNOMED,1970-01-01,2099-12-31,NA
A1696,42357575,Korean EDI,"Medical care profound count 1-2, doctor 1 (number of specialist 50% or more)· nursing 6 grade, Ratio of number of patient vs number of nurse 18: 1 Excess; 의료최고도 count 1-2, 의사1(전문의수50%이상)·간호6등급 환자수대간호사수비18:1초과",4154551,SNOMED,1970-01-01,2099-12-31,NA
A1697,42363895,Korean EDI,"Medical care profound count 1-2, doctor 1 (number of specialist 50% or more)· nursing 7 grade, Ratio of number of patient vs number of nurse 18: 1 Excess; 의료최고도 count 1-2, 의사1(전문의수50%이상)·간호7등급 환자수대간호사수비18:1초과",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2100,42365491,Korean EDI,"Medical care severe ADL 17-20, doctor 2· nursing 5 grade; 의료고도 ADL 17-20, 의사2·간호5등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2101,42358715,Korean EDI,"Medical care severe ADL 17-20, doctor 2· nursing 1 grade; 의료고도 ADL 17-20, 의사2·간호1등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2102,42358721,Korean EDI,"Medical care severe ADL 17-20, doctor 2· nursing 2 grade; 의료고도 ADL 17-20, 의사2·간호2등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2103,42340289,Korean EDI,"Medical care severe ADL 17-20, doctor 2· nursing 3 grade; 의료고도 ADL 17-20, 의사2·간호3등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2104,42366132,Korean EDI,"Medical care severe ADL 17-20, doctor 2· nursing 4 grade; 의료고도 ADL 17-20, 의사2·간호4등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2106,42366060,Korean EDI,"Medical care severe ADL 17-20, doctor 2· nursing 6 grade; 의료고도 ADL 17-20, 의사2·간호6등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2107,42358744,Korean EDI,"Medical care severe ADL 17-20, doctor 2· nursing 7 grade; 의료고도 ADL 17-20, 의사2·간호7등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2108,42365514,Korean EDI,"Medical care severe ADL 17-20, doctor 2· nursing 8 grade; 의료고도 ADL 17-20, 의사2·간호8등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2110,42361788,Korean EDI,"Medical care severe ADL 17-20, doctor 1 (number of specialist less than 50%)· nursing 5 grade; 의료고도 ADL 17-20, 의사1(전문의수50%미만)·간호5등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2111,42358608,Korean EDI,"Medical care severe ADL 17-20, doctor 1 (number of specialist less than 50%)· nursing 1 grade; 의료고도 ADL 17-20, 의사1(전문의수50%미만)·간호1등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2112,42358613,Korean EDI,"Medical care severe ADL 17-20, doctor 1 (number of specialist less than 50%)· nursing 2 grade; 의료고도 ADL 17-20, 의사1(전문의수50%미만)·간호2등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2113,42358618,Korean EDI,"Medical care severe ADL 17-20, doctor 1 (number of specialist less than 50%)· nursing 3 grade; 의료고도 ADL 17-20, 의사1(전문의수50%미만)·간호3등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2114,42358622,Korean EDI,"Medical care severe ADL 17-20, doctor 1 (number of specialist less than 50%)· nursing 4 grade; 의료고도 ADL 17-20, 의사1(전문의수50%미만)·간호4등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2116,42358633,Korean EDI,"Medical care severe ADL 17-20, doctor 1 (number of specialist less than 50%)· nursing 6 grade; 의료고도 ADL 17-20, 의사1(전문의수50%미만)·간호6등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2117,42358639,Korean EDI,"Medical care severe ADL 17-20, doctor 1 (number of specialist less than 50%)· nursing 7 grade; 의료고도 ADL 17-20, 의사1(전문의수50%미만)·간호7등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2118,42358649,Korean EDI,"Medical care severe ADL 17-20, doctor 1 (number of specialist less than 50%)· nursing 8 grade; 의료고도 ADL 17-20, 의사1(전문의수50%미만)·간호8등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2130,42361945,Korean EDI,"Medical care severe ADL 17-20, doctor 3· nursing 5 grade; 의료고도 ADL 17-20, 의사3·간호5등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2131,42364805,Korean EDI,"Medical care severe ADL 17-20, doctor 3· nursing 1 grade; 의료고도 ADL 17-20, 의사3·간호1등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2132,42363014,Korean EDI,"Medical care severe ADL 17-20, doctor 3· nursing 2 grade; 의료고도 ADL 17-20, 의사3·간호2등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2133,42358771,Korean EDI,"Medical care severe ADL 17-20, doctor 3· nursing 3 grade; 의료고도 ADL 17-20, 의사3·간호3등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2134,42358777,Korean EDI,"Medical care severe ADL 17-20, doctor 3· nursing 4 grade; 의료고도 ADL 17-20, 의사3·간호4등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2136,42358790,Korean EDI,"Medical care severe ADL 17-20, doctor 3· nursing 6 grade; 의료고도 ADL 17-20, 의사3·간호6등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2137,42358798,Korean EDI,"Medical care severe ADL 17-20, doctor 3· nursing 7 grade; 의료고도 ADL 17-20, 의사3·간호7등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2138,42361969,Korean EDI,"Medical care severe ADL 17-20, doctor 3· nursing 8 grade; 의료고도 ADL 17-20, 의사3·간호8등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2140,42364161,Korean EDI,"Medical care severe ADL 17-20, doctor 4· nursing 5 grade; 의료고도 ADL 17-20, 의사4·간호5등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2141,42364140,Korean EDI,"Medical care severe ADL 17-20, doctor 4· nursing 1 grade; 의료고도 ADL 17-20, 의사4·간호1등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2142,42357801,Korean EDI,"Medical care severe ADL 17-20, doctor 4· nursing 2 grade; 의료고도 ADL 17-20, 의사4·간호2등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2143,42361988,Korean EDI,"Medical care severe ADL 17-20, doctor 4· nursing 3 grade; 의료고도 ADL 17-20, 의사4·간호3등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2144,42366259,Korean EDI,"Medical care severe ADL 17-20, doctor 4· nursing 4 grade; 의료고도 ADL 17-20, 의사4·간호4등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2146,42357824,Korean EDI,"Medical care severe ADL 17-20, doctor 4· nursing 6 grade; 의료고도 ADL 17-20, 의사4·간호6등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2147,42358853,Korean EDI,"Medical care severe ADL 17-20, doctor 4· nursing 7 grade; 의료고도 ADL 17-20, 의사4·간호7등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2148,42358862,Korean EDI,"Medical care severe ADL 17-20, doctor 4· nursing 8 grade; 의료고도 ADL 17-20, 의사4·간호8등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2150,42365892,Korean EDI,"Medical care severe ADL 17-20, doctor 5· nursing 5 grade; 의료고도 ADL 17-20, 의사5·간호5등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2151,42358871,Korean EDI,"Medical care severe ADL 17-20, doctor 5· nursing 1 grade; 의료고도 ADL 17-20, 의사5·간호1등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2152,42358878,Korean EDI,"Medical care severe ADL 17-20, doctor 5· nursing 2 grade; 의료고도 ADL 17-20, 의사5·간호2등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2153,42358879,Korean EDI,"Medical care severe ADL 17-20, doctor 5· nursing 3 grade; 의료고도 ADL 17-20, 의사5·간호3등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2154,42358886,Korean EDI,"Medical care severe ADL 17-20, doctor 5· nursing 4 grade; 의료고도 ADL 17-20, 의사5·간호4등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2156,42358895,Korean EDI,"Medical care severe ADL 17-20, doctor 5· nursing 6 grade; 의료고도 ADL 17-20, 의사5·간호6등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2157,42358903,Korean EDI,"Medical care severe ADL 17-20, doctor 5· nursing 7 grade; 의료고도 ADL 17-20, 의사5·간호7등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2158,42358915,Korean EDI,"Medical care severe ADL 17-20, doctor 5· nursing 8 grade; 의료고도 ADL 17-20, 의사5·간호8등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2190,42363994,Korean EDI,"Medical care severe ADL 17-20, doctor 1 (number of specialist 50% or more)· nursing 5 grade; 의료고도 ADL 17-20, 의사1(전문의수50%이상)·간호5등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2191,42358661,Korean EDI,"Medical care severe ADL 17-20, doctor 1 (number of specialist 50% or more)· nursing 1 grade; 의료고도 ADL 17-20, 의사1(전문의수50%이상)·간호1등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2192,42358663,Korean EDI,"Medical care severe ADL 17-20, doctor 1 (number of specialist 50% or more)· nursing 2 grade; 의료고도 ADL 17-20, 의사1(전문의수50%이상)·간호2등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2193,42358668,Korean EDI,"Medical care severe ADL 17-20, doctor 1 (number of specialist 50% or more)· nursing 3 grade; 의료고도 ADL 17-20, 의사1(전문의수50%이상)·간호3등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2194,42358673,Korean EDI,"Medical care severe ADL 17-20, doctor 1 (number of specialist 50% or more)· nursing 4 grade; 의료고도 ADL 17-20, 의사1(전문의수50%이상)·간호4등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2196,42362928,Korean EDI,"Medical care severe ADL 17-20, doctor 1 (number of specialist 50% or more)· nursing 6 grade; 의료고도 ADL 17-20, 의사1(전문의수50%이상)·간호6등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2197,42358695,Korean EDI,"Medical care severe ADL 17-20, doctor 1 (number of specialist 50% or more)· nursing 7 grade; 의료고도 ADL 17-20, 의사1(전문의수50%이상)·간호7등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2198,42364378,Korean EDI,"Medical care severe ADL 17-20, doctor 1 (number of specialist 50% or more)· nursing 8 grade; 의료고도 ADL 17-20, 의사1(전문의수50%이상)·간호8등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2200,42359364,Korean EDI,"Medical care severe ADL 9-16, doctor 2· nursing 5 grade; 의료고도 ADL 9-16, 의사2·간호5등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2201,42359344,Korean EDI,"Medical care severe ADL 9-16, doctor 2· nursing 1 grade; 의료고도 ADL 9-16, 의사2·간호1등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2202,42359351,Korean EDI,"Medical care severe ADL 9-16, doctor 2· nursing 2 grade; 의료고도 ADL 9-16, 의사2·간호2등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2203,42364690,Korean EDI,"Medical care severe ADL 9-16, doctor 2· nursing 3 grade; 의료고도 ADL 9-16, 의사2·간호3등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2204,42359356,Korean EDI,"Medical care severe ADL 9-16, doctor 2· nursing 4 grade; 의료고도 ADL 9-16, 의사2·간호4등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2206,42359370,Korean EDI,"Medical care severe ADL 9-16, doctor 2· nursing 6 grade; 의료고도 ADL 9-16, 의사2·간호6등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2207,42359375,Korean EDI,"Medical care severe ADL 9-16, doctor 2· nursing 7 grade; 의료고도 ADL 9-16, 의사2·간호7등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2208,42359380,Korean EDI,"Medical care severe ADL 9-16, doctor 2· nursing 8 grade; 의료고도 ADL 9-16, 의사2·간호8등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2210,42366332,Korean EDI,"Medical care severe ADL 9-16, doctor 1 (number of specialist less than 50%)· nursing 5 grade; 의료고도 ADL 9-16, 의사1(전문의수50%미만)·간호5등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2211,42359238,Korean EDI,"Medical care severe ADL 9-16, doctor 1 (number of specialist less than 50%)· nursing 1 grade; 의료고도 ADL 9-16, 의사1(전문의수50%미만)·간호1등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2212,42363498,Korean EDI,"Medical care severe ADL 9-16, doctor 1 (number of specialist less than 50%)· nursing 2 grade; 의료고도 ADL 9-16, 의사1(전문의수50%미만)·간호2등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2213,42359248,Korean EDI,"Medical care severe ADL 9-16, doctor 1 (number of specialist less than 50%)· nursing 3 grade; 의료고도 ADL 9-16, 의사1(전문의수50%미만)·간호3등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2214,42359249,Korean EDI,"Medical care severe ADL 9-16, doctor 1 (number of specialist less than 50%)· nursing 4 grade; 의료고도 ADL 9-16, 의사1(전문의수50%미만)·간호4등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2216,42359261,Korean EDI,"Medical care severe ADL 9-16, doctor 1 (number of specialist less than 50%)· nursing 6 grade; 의료고도 ADL 9-16, 의사1(전문의수50%미만)·간호6등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2217,42359269,Korean EDI,"Medical care severe ADL 9-16, doctor 1 (number of specialist less than 50%)· nursing 7 grade; 의료고도 ADL 9-16, 의사1(전문의수50%미만)·간호7등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2218,42359278,Korean EDI,"Medical care severe ADL 9-16, doctor 1 (number of specialist less than 50%)· nursing 8 grade; 의료고도 ADL 9-16, 의사1(전문의수50%미만)·간호8등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2230,42344931,Korean EDI,"Medical care severe ADL 9-16, doctor 3· nursing 5 grade; 의료고도 ADL 9-16, 의사3·간호5등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2231,42359390,Korean EDI,"Medical care severe ADL 9-16, doctor 3· nursing 1 grade; 의료고도 ADL 9-16, 의사3·간호1등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2232,42359401,Korean EDI,"Medical care severe ADL 9-16, doctor 3· nursing 2 grade; 의료고도 ADL 9-16, 의사3·간호2등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2233,42361516,Korean EDI,"Medical care severe ADL 9-16, doctor 3· nursing 3 grade; 의료고도 ADL 9-16, 의사3·간호3등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2234,42359407,Korean EDI,"Medical care severe ADL 9-16, doctor 3· nursing 4 grade; 의료고도 ADL 9-16, 의사3·간호4등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2236,42359417,Korean EDI,"Medical care severe ADL 9-16, doctor 3· nursing 6 grade; 의료고도 ADL 9-16, 의사3·간호6등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2237,42359424,Korean EDI,"Medical care severe ADL 9-16, doctor 3· nursing 7 grade; 의료고도 ADL 9-16, 의사3·간호7등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2238,42359438,Korean EDI,"Medical care severe ADL 9-16, doctor 3· nursing 8 grade; 의료고도 ADL 9-16, 의사3·간호8등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2240,42359462,Korean EDI,"Medical care severe ADL 9-16, doctor 4· nursing 5 grade; 의료고도 ADL 9-16, 의사4·간호5등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2241,42348192,Korean EDI,"Medical care severe ADL 9-16, doctor 4· nursing 1 grade; 의료고도 ADL 9-16, 의사4·간호1등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2242,42364793,Korean EDI,"Medical care severe ADL 9-16, doctor 4· nursing 2 grade; 의료고도 ADL 9-16, 의사4·간호2등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2243,42364444,Korean EDI,"Medical care severe ADL 9-16, doctor 4· nursing 3 grade; 의료고도 ADL 9-16, 의사4·간호3등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2244,42359458,Korean EDI,"Medical care severe ADL 9-16, doctor 4· nursing 4 grade; 의료고도 ADL 9-16, 의사4·간호4등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2246,42359471,Korean EDI,"Medical care severe ADL 9-16, doctor 4· nursing 6 grade; 의료고도 ADL 9-16, 의사4·간호6등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2247,42359477,Korean EDI,"Medical care severe ADL 9-16, doctor 4· nursing 7 grade; 의료고도 ADL 9-16, 의사4·간호7등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A2248,42359485,Korean EDI,"Medical care severe ADL 9-16, doctor 4· nursing 8 grade; 의료고도 ADL 9-16, 의사4·간호8등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
