"SOURCE_CODE","SOURCE_CONCEPT_ID","SOURCE_VOCABULARY_ID","SOURCE_CODE_DESCRIPTION","TARGET_CONCEPT_ID","TARGET_VOCABULARY_ID","VALID_START_DATE","VALID_END_DATE","INVALID_REASON"
"CB001006",42346586,"EDI","3-Hydroxystearoylcarnitine (C18-OH) [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3033951,"LOINC",1970-01-01,2099-12-31,NA
"CB001006",42346586,"EDI","3-Hydroxytetradecanoylcarnitine (C14-OH) [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3036864,"LOINC",1970-01-01,2099-12-31,NA
"CB001006",42346586,"EDI","3-Hydroxytetradecenoylcarnitine (C14:1-OH) [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3018039,"LOINC",1970-01-01,2099-12-31,NA
"CB001006",42346586,"EDI","Acetylcarnitine (C2) [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3018524,"LOINC",1970-01-01,2099-12-31,NA
"CB001006",42346586,"EDI","Alanine [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3009172,"LOINC",1999-07-21,2099-12-31,NA
"CB001006",42346586,"EDI","Alloisoleucine [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3019660,"LOINC",1999-11-16,2099-12-31,NA
"CB001006",42346586,"EDI","Arginine [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3014399,"LOINC",1999-07-21,2099-12-31,NA
"CB001006",42346586,"EDI","Asparagine [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3009010,"LOINC",1999-07-21,2099-12-31,NA
"CB001006",42346586,"EDI","Aspartate [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3015546,"LOINC",1970-01-01,2099-12-31,NA
"CB001006",42346586,"EDI","Citrulline [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3037684,"LOINC",1999-07-21,2099-12-31,NA
"CB001006",42346586,"EDI","Cystine [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3005335,"LOINC",1999-11-16,2099-12-31,NA
"CB001006",42346586,"EDI","Decanoylcarnitine (C10) [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3017126,"LOINC",1970-01-01,2099-12-31,NA
"CB001006",42346586,"EDI","Decenoylcarnitine (C10:1) [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3017721,"LOINC",1970-01-01,2099-12-31,NA
"CB001006",42346586,"EDI","Dodecanoylcarnitine (C12) [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3013947,"LOINC",1970-01-01,2099-12-31,NA
"CB001006",42346586,"EDI","Dodecenoylcarnitine (C12:1) [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3012598,"LOINC",1970-01-01,2099-12-31,NA
"CB001006",42346586,"EDI","Fatty acids [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3016103,"LOINC",2000-03-23,2099-12-31,NA
"CB001006",42346586,"EDI","Glutamate [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3011793,"LOINC",1970-01-01,2099-12-31,NA
"CB001006",42346586,"EDI","Glutamine [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3015049,"LOINC",1999-07-21,2099-12-31,NA
"CB001006",42346586,"EDI","Glutarylcarnitine (C5-DC) [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3028150,"LOINC",1970-01-01,2099-12-31,NA
"CB001006",42346586,"EDI","Glycine [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3008575,"LOINC",1999-07-21,2099-12-31,NA
"CB001006",42346586,"EDI","Hexanoylcarnitine (C6) [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3011508,"LOINC",1970-01-01,2099-12-31,NA
"CB001006",42346586,"EDI","Histidine [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3016115,"LOINC",1999-07-21,2099-12-31,NA
"CB001006",42346586,"EDI","Isoleucine [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3004254,"LOINC",1999-07-21,2099-12-31,NA
"CB001006",42346586,"EDI","Isovalerylcarnitine+Methylbutyrylcarnitine (C5) [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3023211,"LOINC",1970-01-01,2099-12-31,NA
"CB001006",42346586,"EDI","Leucine [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3006889,"LOINC",1999-07-21,2099-12-31,NA
"CB001006",42346586,"EDI","Linoleoylcarnitine (C18:2) [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3003816,"LOINC",1970-01-01,2099-12-31,NA
"CB001006",42346586,"EDI","Lysine [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3008377,"LOINC",1999-07-21,2099-12-31,NA
"CB001006",42346586,"EDI","Methionine [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3017085,"LOINC",1999-07-21,2099-12-31,NA
"CB001006",42346586,"EDI","Octanoylcarnitine (C8) [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3003480,"LOINC",1970-01-01,2099-12-31,NA
"CB001006",42346586,"EDI","Octenoylcarnitine (C8:1) [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3002299,"LOINC",1970-01-01,2099-12-31,NA
"CB001006",42346586,"EDI","Oleoylcarnitine (C18:1) [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3002051,"LOINC",1970-01-01,2099-12-31,NA
"CB001006",42346586,"EDI","Ornithine [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3017330,"LOINC",1999-07-21,2099-12-31,NA
"CB001006",42346586,"EDI","Palmitoleylcarnitine (C16:1) [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3010966,"LOINC",1970-01-01,2099-12-31,NA
"CB001006",42346586,"EDI","Palmitoylcarnitine (C16) [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3024674,"LOINC",1970-01-01,2099-12-31,NA
"CB001006",42346586,"EDI","Phenylalanine [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3022813,"LOINC",1998-01-16,2099-12-31,NA
"CB001006",42346586,"EDI","Phytanate (C16:0(CH3)4) [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3021664,"LOINC",1999-11-16,2099-12-31,NA
"CB001006",42346586,"EDI","Pristanate (C15:0(CH3)4) [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3020622,"LOINC",1999-12-07,2099-12-31,NA
"CB001006",42346586,"EDI","Proline [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3007854,"LOINC",1999-07-21,2099-12-31,NA
"CB001006",42346586,"EDI","Propionylcarnitine (C3) [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3038126,"LOINC",1970-01-01,2099-12-31,NA
"CB001006",42346586,"EDI","Serine [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3006762,"LOINC",1999-07-21,2099-12-31,NA
"CB001006",42346586,"EDI","Stearoylcarnitine (C18) [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3013347,"LOINC",1970-01-01,2099-12-31,NA
"CB001006",42346586,"EDI","Tetradecadienoylcarnitine (C14:2) [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3018590,"LOINC",1970-01-01,2099-12-31,NA
"CB001006",42346586,"EDI","Tetradecanoylcarnitine (C14) [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3014524,"LOINC",1970-01-01,2099-12-31,NA
"CB001006",42346586,"EDI","Threonine [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3024821,"LOINC",1999-07-21,2099-12-31,NA
"CB001006",42346586,"EDI","Tryptophan [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3024802,"LOINC",1999-07-21,2099-12-31,NA
"CB001006",42346586,"EDI","Tyrosine [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3004955,"LOINC",1999-07-21,2099-12-31,NA
"CB001006",42346586,"EDI","Valine [Moles/volume] in Serum or Plasma; 차세대염기서열분석 기반 유전자 패널검사-유전성 유전자검사-Level I, 진단검사의학과전문의 등 판독",3007430,"LOINC",1999-07-21,2099-12-31,NA
"D0001020",42363438,"EDI","Erythrocytes [#/volume] in Blood by Automated count; 일반혈액검사(CBC)-[혈구세포-현미경]_적혈구수, NA",3020416,"LOINC",1970-01-01,2099-12-31,NA
"D0001020",42363438,"EDI","Red blood cell (RBC) count; 일반혈액검사(CBC)-[혈구세포-현미경]_적혈구수, NA",3026361,"LOINC",1970-01-01,2099-12-31,NA
"D0001020",42363438,"EDI","Red blood cell count; 일반혈액검사(CBC)-[혈구세포-현미경]_적혈구수, NA",4030871,"SNOMED",1970-01-01,2099-12-31,NA
"D0001030",42360231,"EDI","Platelet count; 일반혈액검사(CBC)-[혈구세포-현미경]_혈소판수, NA",3007461,"LOINC",1970-01-01,2099-12-31,NA
"D0001030",42360231,"EDI","Platelet count; 일반혈액검사(CBC)-[혈구세포-현미경]_혈소판수, NA",4267147,"SNOMED",1970-01-01,2099-12-31,NA
"D0001030",42360231,"EDI","Platelets [#/volume] in Blood by Automated count; 일반혈액검사(CBC)-[혈구세포-현미경]_혈소판수, NA",3024929,"LOINC",1970-01-01,2099-12-31,NA
"D0002010",42357128,"EDI","Leukocytes [#/volume] in Blood by Automated count; 일반혈액검사(CBC)-[혈구세포-장비측정]_백혈구수, NA",3000905,"LOINC",1970-01-01,2099-12-31,NA
"D0002010",42357128,"EDI","White Blood cell (WBC) count (leukocyte); 일반혈액검사(CBC)-[혈구세포-장비측정]_백혈구수, NA",3010813,"LOINC",1970-01-01,2099-12-31,NA
"D0002020",42363394,"EDI","Erythrocyte distribution width [Entitic volume] by Automated count; 일반혈액검사(CBC)-[혈구세포-장비측정]_적혈구분포계수, NA",3015182,"LOINC",1970-01-01,2099-12-31,NA
"D0002020",42363394,"EDI","Erythrocyte distribution width [Entitic volume]; 일반혈액검사(CBC)-[혈구세포-장비측정]_적혈구분포계수, NA",3002888,"LOINC",1970-01-01,2099-12-31,NA
"D0002020",42363394,"EDI","Erythrocyte distribution width [Ratio] by Automated count; 일반혈액검사(CBC)-[혈구세포-장비측정]_적혈구분포계수, NA",3019897,"LOINC",1970-01-01,2099-12-31,NA
"D0002030",42363400,"EDI","Erythrocytes [#/volume] in Blood by Automated count; 일반혈액검사(CBC)-[혈구세포-장비측정]_적혈구수, NA",3020416,"LOINC",1970-01-01,2099-12-31,NA
"D0002030",42363400,"EDI","Red blood cell (RBC) count; 일반혈액검사(CBC)-[혈구세포-장비측정]_적혈구수, NA",3026361,"LOINC",1970-01-01,2099-12-31,NA
"D0002030",42363400,"EDI","Red blood cell count; 일반혈액검사(CBC)-[혈구세포-장비측정]_적혈구수, NA",4030871,"SNOMED",1970-01-01,2099-12-31,NA
"D0002040",42363406,"EDI","Hematocrit [Volume Fraction] of Arterial blood; 일반혈액검사(CBC)-[혈구세포-장비측정]_헤마토크리트, NA",3023230,"LOINC",1970-01-01,2099-12-31,NA
"D0002040",42363406,"EDI","Hematocrit [Volume Fraction] of Blood by Automated count; 일반혈액검사(CBC)-[혈구세포-장비측정]_헤마토크리트, NA",3023314,"LOINC",1970-01-01,2099-12-31,NA
"D0002040",42363406,"EDI","Hematocrit [Volume Fraction] of Blood by Centrifugation; 일반혈액검사(CBC)-[혈구세포-장비측정]_헤마토크리트, NA",3019909,"LOINC",1970-01-01,2099-12-31,NA
"D0002040",42363406,"EDI","Hematocrit [Volume Fraction] of Blood by Estimated; 일반혈액검사(CBC)-[혈구세포-장비측정]_헤마토크리트, NA",3050746,"LOINC",2007-03-21,2099-12-31,NA
"D0002040",42363406,"EDI","Hematocrit determination; 일반혈액검사(CBC)-[혈구세포-장비측정]_헤마토크리트, NA",4151358,"SNOMED",1970-01-01,2099-12-31,NA
"D0002040",42363406,"EDI","Hematocrit; 일반혈액검사(CBC)-[혈구세포-장비측정]_헤마토크리트, NA",3009542,"LOINC",1970-01-01,2099-12-31,NA
"D0002050",42363412,"EDI","Hemoglobin [Entitic mass] in Reticulocytes; 일반혈액검사(CBC)-[혈구세포-장비측정]_혈색소[광전비색법], NA",3029080,"LOINC",2005-10-27,2099-12-31,NA
"D0002050",42363412,"EDI","Hemoglobin [Mass/volume] in Arterial blood; 일반혈액검사(CBC)-[혈구세포-장비측정]_혈색소[광전비색법], NA",3002173,"LOINC",1970-01-01,2099-12-31,NA
"D0002050",42363412,"EDI","Hemoglobin [Mass/volume] in Blood by calculation; 일반혈액검사(CBC)-[혈구세포-장비측정]_혈색소[광전비색법], NA",3027484,"LOINC",1970-01-01,2099-12-31,NA
"D0002050",42363412,"EDI","Hemoglobin [Mass/volume] in Blood; 일반혈액검사(CBC)-[혈구세포-장비측정]_혈색소[광전비색법], NA",3000963,"LOINC",1970-01-01,2099-12-31,NA
"D0002050",42363412,"EDI","Hemoglobin [Mass/volume] in Venous blood; 일반혈액검사(CBC)-[혈구세포-장비측정]_혈색소[광전비색법], NA",3004119,"LOINC",1970-01-01,2099-12-31,NA
"D0002050",42363412,"EDI","Hemoglobin level estimation; 일반혈액검사(CBC)-[혈구세포-장비측정]_혈색소[광전비색법], NA",4153000,"SNOMED",1970-01-01,2099-12-31,NA
"D0002060",42363418,"EDI","Platelet distribution width [Ratio] in Blood; 일반혈액검사(CBC)-[혈구세포-장비측정]_혈소판분포계수, NA",3039417,"LOINC",1970-01-01,2099-12-31,NA
"D0002070",42365703,"EDI","Platelet count; 일반혈액검사(CBC)-[혈구세포-장비측정]_혈소판수, NA",3007461,"LOINC",1970-01-01,2099-12-31,NA
"D0002070",42365703,"EDI","Platelet count; 일반혈액검사(CBC)-[혈구세포-장비측정]_혈소판수, NA",4267147,"SNOMED",1970-01-01,2099-12-31,NA
"D0002070",42365703,"EDI","Platelets [#/volume] in Blood by Automated count; 일반혈액검사(CBC)-[혈구세포-장비측정]_혈소판수, NA",3024929,"LOINC",1970-01-01,2099-12-31,NA
"D0002070",42365703,"EDI","Platelets reticulated/100 platelets in Blood by Automated count; 일반혈액검사(CBC)-[혈구세포-장비측정]_혈소판수, NA",42869450,"LOINC",2012-05-08,2099-12-31,NA
"D0003",42363453,"EDI","Hemoglobin [Mass/volume] in Arterial blood; 일반혈액검사(CBC)-혈색소[화학반응-육안검사], NA",3002173,"LOINC",1970-01-01,2099-12-31,NA
"D0003",42363453,"EDI","Hemoglobin [Mass/volume] in Blood by calculation; 일반혈액검사(CBC)-혈색소[화학반응-육안검사], NA",3027484,"LOINC",1970-01-01,2099-12-31,NA
"D0003",42363453,"EDI","Hemoglobin [Mass/volume] in Blood; 일반혈액검사(CBC)-혈색소[화학반응-육안검사], NA",3000963,"LOINC",1970-01-01,2099-12-31,NA
"D0003",42363453,"EDI","Hemoglobin [Mass/volume] in Venous blood; 일반혈액검사(CBC)-혈색소[화학반응-육안검사], NA",3004119,"LOINC",1970-01-01,2099-12-31,NA
"D0003",42363453,"EDI","Hemoglobin level estimation; 일반혈액검사(CBC)-혈색소[화학반응-육안검사], NA",4153000,"SNOMED",1970-01-01,2099-12-31,NA
"D0004",42363447,"EDI","Leukocytes [#/volume] in Blood by Automated count; 일반혈액검사(CBC)-백혈구 수 [이미지분석법] - 간이검사, NA",3000905,"LOINC",1970-01-01,2099-12-31,NA
"D0011",42357272,"EDI","Abnormal lymphocytes/100 leukocytes in Blood by Manual count; 백혈구백분율(혈액)-[관찰판정-현미경], NA",3000518,"LOINC",1970-01-01,2099-12-31,NA
"D0011",42357272,"EDI","Band form neutrophils [#/volume] in Blood by Manual count; 백혈구백분율(혈액)-[관찰판정-현미경], NA",3008939,"LOINC",1970-01-01,2099-12-31,NA
"D0011",42357272,"EDI","Band form neutrophils [#/volume] in Blood; 백혈구백분율(혈액)-[관찰판정-현미경], NA",3018199,"LOINC",1970-01-01,2099-12-31,NA
"D0011",42357272,"EDI","Band form neutrophils/100 leukocytes in Blood by Manual count; 백혈구백분율(혈액)-[관찰판정-현미경], NA",3007591,"LOINC",1970-01-01,2099-12-31,NA
"D0011",42357272,"EDI","Bands %; 백혈구백분율(혈액)-[관찰판정-현미경], NA",3004809,"LOINC",1970-01-01,2099-12-31,NA
"D0011",42357272,"EDI","Basophil count; 백혈구백분율(혈액)-[관찰판정-현미경], NA",4172647,"SNOMED",1970-01-01,2099-12-31,NA
"D0011",42357272,"EDI","Basophils %; 백혈구백분율(혈액)-[관찰판정-현미경], NA",3022096,"LOINC",1970-01-01,2099-12-31,NA
"D0011",42357272,"EDI","Basophils [#/volume] in Blood by Manual count; 백혈구백분율(혈액)-[관찰판정-현미경], NA",3027651,"LOINC",1970-01-01,2099-12-31,NA
"D0011",42357272,"EDI","Basophils/100 leukocytes in Blood by Manual count; 백혈구백분율(혈액)-[관찰판정-현미경], NA",3009797,"LOINC",1970-01-01,2099-12-31,NA
"D0011",42357272,"EDI","Blasts %; 백혈구백분율(혈액)-[관찰판정-현미경], NA",3025159,"LOINC",1970-01-01,2099-12-31,NA
"D0011",42357272,"EDI","Blasts/100 leukocytes in Blood by Manual count; 백혈구백분율(혈액)-[관찰판정-현미경], NA",3023643,"LOINC",1970-01-01,2099-12-31,NA
"D0011",42357272,"EDI","Eosinophil count; 백혈구백분율(혈액)-[관찰판정-현미경], NA",4216098,"SNOMED",1970-01-01,2099-12-31,NA
"D0011",42357272,"EDI","Eosinophils %; 백혈구백분율(혈액)-[관찰판정-현미경], NA",3006504,"LOINC",1970-01-01,2099-12-31,NA
"D0011",42357272,"EDI","Eosinophils/100 leukocytes in Blood by Manual count; 백혈구백분율(혈액)-[관찰판정-현미경], NA",3015956,"LOINC",1970-01-01,2099-12-31,NA
"D0011",42357272,"EDI","Immature granulocytes [#/volume] in Blood by Automated count; 백혈구백분율(혈액)-[관찰판정-현미경], NA",3041084,"LOINC",1970-01-01,2099-12-31,NA
"D0011",42357272,"EDI","Immature granulocytes/100 leukocytes in Blood by Automated count; 백혈구백분율(혈액)-[관찰판정-현미경], NA",42869452,"LOINC",2012-05-08,2099-12-31,NA
"D0011",42357272,"EDI","Immature granulocytes/100 leukocytes in Blood; 백혈구백분율(혈액)-[관찰판정-현미경], NA",3050479,"LOINC",1970-01-01,2099-12-31,NA
"D0011",42357272,"EDI","Lymphocytes %; 백혈구백분율(혈액)-[관찰판정-현미경], NA",3002030,"LOINC",1970-01-01,2099-12-31,NA
"D0011",42357272,"EDI","Lymphocytes/100 leukocytes in Blood by Manual count; 백혈구백분율(혈액)-[관찰판정-현미경], NA",3038058,"LOINC",1970-01-01,2099-12-31,NA
"D0011",42357272,"EDI","Metamyelocytes %; 백혈구백분율(혈액)-[관찰판정-현미경], NA",3002179,"LOINC",1970-01-01,2099-12-31,NA
"D0011",42357272,"EDI","Metamyelocytes/100 leukocytes in Blood by Manual count; 백혈구백분율(혈액)-[관찰판정-현미경], NA",3000666,"LOINC",1970-01-01,2099-12-31,NA
"D0011",42357272,"EDI","Monocytes %; 백혈구백분율(혈액)-[관찰판정-현미경], NA",3019069,"LOINC",1970-01-01,2099-12-31,NA
