EDI_concept_code,제품명_x,규격,대분류군코드,대분류군명,대분류코드,대분류코드명,중분류코드,중분류명,matchScore,targetConceptId,targetConceptName,targetVocabularyId,targetDomainId,targetStandardConcept,targetChildCount,targetParentCount,targetConceptClassId,targetConceptCode,targetValidStartDate,targetValidEndDate
C6011003,CANNULATED SCREW,전규격,C,골유합 및 골고정용 군,C6,TRAUMA용 SCREW 류,36011,CANNULATED SCREW(STAINLESS STEEL),0.697422147,45764177,"Orthopedic bone screw, non-bioabsorbable, sterile",SNOMED,Device,S,0,1,Physical Object,700789001,20150131,20991231
C6011104,LOCKING CANNULATED SCREW,전규격,C,골유합 및 골고정용 군,C6,TRAUMA용 SCREW 류,36011,CANNULATED SCREW(STAINLESS STEEL),0.723994434,45764177,"Orthopedic bone screw, non-bioabsorbable, sterile",SNOMED,Device,S,0,1,Physical Object,700789001,20150131,20991231
C6401003,CORTEX SCREW,3.5MM 미만,C,골유합 및 골고정용 군,C6,TRAUMA용 SCREW 류,36003,CORTEX SCREW(TITANIUM),0.653958559,45764177,"Orthopedic bone screw, non-bioabsorbable, sterile",SNOMED,Device,S,0,1,Physical Object,700789001,20150131,20991231
C6401024,"TITANIUM BONE SCREW, SELF TAPPING",3.5MM 미만,C,골유합 및 골고정용 군,C6,TRAUMA용 SCREW 류,36003,CORTEX SCREW(TITANIUM),0.626861751,45764177,"Orthopedic bone screw, non-bioabsorbable, sterile",SNOMED,Device,S,0,1,Physical Object,700789001,20150131,20991231
C6402010,CORTICAL SCREW,3.5MM,C,골유합 및 골고정용 군,C6,TRAUMA용 SCREW 류,36003,CORTEX SCREW(TITANIUM),0.756068647,45764177,"Orthopedic bone screw, non-bioabsorbable, sterile",SNOMED,Device,S,0,1,Physical Object,700789001,20150131,20991231
C6402024,SELF TAPPING CORTICAL SCREW,3.5MM,C,골유합 및 골고정용 군,C6,TRAUMA용 SCREW 류,36003,CORTEX SCREW(TITANIUM),0.47817418,45764177,"Orthopedic bone screw, non-bioabsorbable, sterile",SNOMED,Device,S,0,1,Physical Object,700789001,20150131,20991231
C6402068,"HANKILTECH, 3.5 CORTICAL(SELF TAPPING) SCREW",3.5MM,C,골유합 및 골고정용 군,C6,TRAUMA용 SCREW 류,36003,CORTEX SCREW(TITANIUM),0.228948787,45764177,"Orthopedic bone screw, non-bioabsorbable, sterile",SNOMED,Device,S,0,1,Physical Object,700789001,20150131,20991231
C6402084,APIS 3.5MM SELF-TAPPING SCREW,3.5MM,C,골유합 및 골고정용 군,C6,TRAUMA용 SCREW 류,36003,CORTEX SCREW(TITANIUM),0.36621201,45764177,"Orthopedic bone screw, non-bioabsorbable, sterile",SNOMED,Device,S,0,1,Physical Object,700789001,20150131,20991231
C6402203,"CORTEX SCREW, SELF-TAPPING",3.5MM,C,골유합 및 골고정용 군,C6,TRAUMA용 SCREW 류,36003,CORTEX SCREW(TITANIUM),0.522548556,45764177,"Orthopedic bone screw, non-bioabsorbable, sterile",SNOMED,Device,S,0,1,Physical Object,700789001,20150131,20991231
C6405003,CANCELLOUS BONE SCREW,4.0MM,C,골유합 및 골고정용 군,C6,TRAUMA용 SCREW 류,36007,CANCELLOUS SCREW(TITANIUM),0.674740195,45764177,"Orthopedic bone screw, non-bioabsorbable, sterile",SNOMED,Device,S,0,1,Physical Object,700789001,20150131,20991231
C6405010,CANCELLOUS SCREW,4.0MM,C,골유합 및 골고정용 군,C6,TRAUMA용 SCREW 류,36007,CANCELLOUS SCREW(TITANIUM),0.597293139,45764177,"Orthopedic bone screw, non-bioabsorbable, sterile",SNOMED,Device,S,0,1,Physical Object,700789001,20150131,20991231
C6405084,APIS 4.0MM CANCELLOUS SCREW,4.0MM,C,골유합 및 골고정용 군,C6,TRAUMA용 SCREW 류,36007,CANCELLOUS SCREW(TITANIUM),0.378894031,45764177,"Orthopedic bone screw, non-bioabsorbable, sterile",SNOMED,Device,S,0,1,Physical Object,700789001,20150131,20991231
C6411010,4CIS CANNULATED SCREW,전규격,C,골유합 및 골고정용 군,C6,TRAUMA용 SCREW 류,36012,CANNULATED SCREW(TITANIUM),0.514143884,45764177,"Orthopedic bone screw, non-bioabsorbable, sterile",SNOMED,Device,S,0,1,Physical Object,700789001,20150131,20991231
C6411018,ACUTRAK SCREW,전규격,C,골유합 및 골고정용 군,C6,TRAUMA용 SCREW 류,36012,CANNULATED SCREW(TITANIUM),0.538865149,45764177,"Orthopedic bone screw, non-bioabsorbable, sterile",SNOMED,Device,S,0,1,Physical Object,700789001,20150131,20991231
C6411021,DYNA LOCKING CANNULATED SCREW,전규격,C,골유합 및 골고정용 군,C6,TRAUMA용 SCREW 류,36012,CANNULATED SCREW(TITANIUM),0.635213792,45764177,"Orthopedic bone screw, non-bioabsorbable, sterile",SNOMED,Device,S,0,1,Physical Object,700789001,20150131,20991231
C6411023,CANNULATED CANCELLOUS LAG SCREW,전규격,C,골유합 및 골고정용 군,C6,TRAUMA용 SCREW 류,36012,CANNULATED SCREW(TITANIUM),0.508735061,45764177,"Orthopedic bone screw, non-bioabsorbable, sterile",SNOMED,Device,S,0,1,Physical Object,700789001,20150131,20991231
C6411028,MULTIPLE CANNULATED SCREW,전규격,C,골유합 및 골고정용 군,C6,TRAUMA용 SCREW 류,36012,CANNULATED SCREW(TITANIUM),0.559393585,45764177,"Orthopedic bone screw, non-bioabsorbable, sterile",SNOMED,Device,S,0,1,Physical Object,700789001,20150131,20991231
C6411084,APIS CANNULATED SCREW,전규격,C,골유합 및 골고정용 군,C6,TRAUMA용 SCREW 류,36012,CANNULATED SCREW(TITANIUM),0.611936629,45764177,"Orthopedic bone screw, non-bioabsorbable, sterile",SNOMED,Device,S,0,1,Physical Object,700789001,20150131,20991231
C6411223,BAROUK SELF-TAPPING CANNULATED SCREW,전규격,C,골유합 및 골고정용 군,C6,TRAUMA용 SCREW 류,36012,CANNULATED SCREW(TITANIUM),0.379394352,45764177,"Orthopedic bone screw, non-bioabsorbable, sterile",SNOMED,Device,S,0,1,Physical Object,700789001,20150131,20991231
C6411224,CANNULATED SCREW(비멸균),전규격,C,골유합 및 골고정용 군,C6,TRAUMA용 SCREW 류,36012,CANNULATED SCREW(TITANIUM),0.512105227,45764177,"Orthopedic bone screw, non-bioabsorbable, sterile",SNOMED,Device,S,0,1,Physical Object,700789001,20150131,20991231
C8401009,SCREW ULTRA-MICRO,1.5MM 이하,C,골유합 및 골고정용 군,C8,"두개,악안면 SCREW 류",38003,MICRO SCREW,0.456889898,45773261,"Craniofacial bone screw, non-bioabsorbable",SNOMED,Device,S,1,1,Physical Object,701005009,20150131,20991231
C8401023,CRANIAL SCREW PLUSDRIVE 1.6,1.6MM,C,골유합 및 골고정용 군,C8,"두개,악안면 SCREW 류",38003,MICRO SCREW,0.452059686,45773261,"Craniofacial bone screw, non-bioabsorbable",SNOMED,Device,S,1,1,Physical Object,701005009,20150131,20991231
D0005001,K-WIRE,전규격,C,골유합 및 골고정용 군,C4,PIN 류,34002,PIN & WIRE,1,4105206,K-wire,SNOMED,Device,S,0,1,Physical Object,257301003,19700101,20991231
D0005028,MULTIPLE KIRSCHNER WIRE,전규격,C,골유합 및 골고정용 군,C4,PIN 류,34002,PIN & WIRE,0.818969786,4105206,K-wire,SNOMED,Device,S,0,1,Physical Object,257301003,19700101,20991231
D0005084,APIS K-WIRE,전규격,C,골유합 및 골고정용 군,C4,PIN 류,34002,PIN & WIRE,0.774820566,4105206,K-wire,SNOMED,Device,S,0,1,Physical Object,257301003,19700101,20991231
D0301331,REELX STT ANCHOR,전규격,D,관절경 수술 관련 연부조직 고정용 군,D0,"연부조직(LIGAMENT, TENDON) 고정용 & ANCHOR 류",40019,비금속성 ANCHOR,0.363765448,45764262,"Soft-tissue anchor, non-bioabsorbable",SNOMED,Device,S,0,2,Physical Object,700899004,20150131,20991231
D0301417,POPLOK,전규격,D,관절경 수술 관련 연부조직 고정용 군,D0,"연부조직(LIGAMENT, TENDON) 고정용 & ANCHOR 류",40019,비금속성 ANCHOR,0.289795339,45764262,"Soft-tissue anchor, non-bioabsorbable",SNOMED,Device,S,0,2,Physical Object,700899004,20150131,20991231
D0301505,FOOTPRINT ULTRA PEEK,전규격,D,관절경 수술 관련 연부조직 고정용 군,D0,"연부조직(LIGAMENT, TENDON) 고정용 & ANCHOR 류",40019,비금속성 ANCHOR,0.190798923,45764262,"Soft-tissue anchor, non-bioabsorbable",SNOMED,Device,S,0,2,Physical Object,700899004,20150131,20991231
D0301905,HEALICOIL PK SUTURE ANCHOR W/2,전규격,D,관절경 수술 관련 연부조직 고정용 군,D0,"연부조직(LIGAMENT, TENDON) 고정용 & ANCHOR 류",40019,비금속성 ANCHOR,0.354004413,45764262,"Soft-tissue anchor, non-bioabsorbable",SNOMED,Device,S,0,2,Physical Object,700899004,20150131,20991231
D0302095,BIOCORKSCREW FT SUTURE ANCHOR W/FIBERWIRE,전규격,D,관절경 수술 관련 연부조직 고정용 군,D0,"연부조직(LIGAMENT, TENDON) 고정용 & ANCHOR 류",40019,비금속성 ANCHOR,0.269565701,45764262,"Soft-tissue anchor, non-bioabsorbable",SNOMED,Device,S,0,2,Physical Object,700899004,20150131,20991231
D0302108,HEALIX BR ANCHOR,전규격,D,관절경 수술 관련 연부조직 고정용 군,D0,"연부조직(LIGAMENT, TENDON) 고정용 & ANCHOR 류",40019,비금속성 ANCHOR,0.487361938,45764262,"Soft-tissue anchor, non-bioabsorbable",SNOMED,Device,S,0,2,Physical Object,700899004,20150131,20991231
D0302195,BIO-PUSHLOCK,전규격,D,관절경 수술 관련 연부조직 고정용 군,D0,"연부조직(LIGAMENT, TENDON) 고정용 & ANCHOR 류",40019,비금속성 ANCHOR,0.272751689,45764262,"Soft-tissue anchor, non-bioabsorbable",SNOMED,Device,S,0,2,Physical Object,700899004,20150131,20991231
D0302295,BIOSUTURETAK SUTURE ANCHOR W/FIBERWIRE,전규격,D,관절경 수술 관련 연부조직 고정용 군,D0,"연부조직(LIGAMENT, TENDON) 고정용 & ANCHOR 류",40019,비금속성 ANCHOR,0.314039767,45764262,"Soft-tissue anchor, non-bioabsorbable",SNOMED,Device,S,0,2,Physical Object,700899004,20150131,20991231
D0302417,BIO MINI-REVO,전규격,D,관절경 수술 관련 연부조직 고정용 군,D0,"연부조직(LIGAMENT, TENDON) 고정용 & ANCHOR 류",40019,비금속성 ANCHOR,0.352833241,45764262,"Soft-tissue anchor, non-bioabsorbable",SNOMED,Device,S,0,2,Physical Object,700899004,20150131,20991231
D0302516,BIO-SWIVELOCK,전규격,D,관절경 수술 관련 연부조직 고정용 군,D0,"연부조직(LIGAMENT, TENDON) 고정용 & ANCHOR 류",40019,비금속성 ANCHOR,0.468072921,45764262,"Soft-tissue anchor, non-bioabsorbable",SNOMED,Device,S,0,2,Physical Object,700899004,20150131,20991231
D0303006,JUGGERKNOT SOFT ANCHOR,전규격,D,관절경 수술 관련 연부조직 고정용 군,D0,"연부조직(LIGAMENT, TENDON) 고정용 & ANCHOR 류",40021,ALL SUTURE ANCHOR,0.33661598,45764262,"Soft-tissue anchor, non-bioabsorbable",SNOMED,Device,S,0,2,Physical Object,700899004,20150131,20991231
D0303099,OMEGAKNOT SUTURE ANCHOR,전규격,D,관절경 수술 관련 연부조직 고정용 군,D0,"연부조직(LIGAMENT, TENDON) 고정용 & ANCHOR 류",40021,ALL SUTURE ANCHOR,0.436756283,45764262,"Soft-tissue anchor, non-bioabsorbable",SNOMED,Device,S,0,2,Physical Object,700899004,20150131,20991231
D0303817,Y-KNOT ALL-SUTURE ANCHOR,전규격,D,관절경 수술 관련 연부조직 고정용 군,D0,"연부조직(LIGAMENT, TENDON) 고정용 & ANCHOR 류",40021,ALL SUTURE ANCHOR,0.36759302,45764262,"Soft-tissue anchor, non-bioabsorbable",SNOMED,Device,S,0,2,Physical Object,700899004,20150131,20991231
D1211010,WASHER FOR CANNULATED SCREW,전규격,C,골유합 및 골고정용 군,C6,TRAUMA용 SCREW 류,36019,기능성 WASHER,0.545690358,45758516,Orthopedic bone washer,SNOMED,Device,S,0,1,Physical Object,463255003,20150131,20991231
D1213005,CANNULA,전규격,D,관절경 수술 관련 연부조직 고정용 군,D1,관절경 CANNULA 류,41001,관절경 CANNULA,1,45764775,Arthroscopic access cannula kit,SNOMED,Device,S,0,2,Physical Object,701542009,20150131,20991231
D1213009,CLEAR CANNULAR SYSTEM,전규격,D,관절경 수술 관련 연부조직 고정용 군,D1,관절경 CANNULA 류,41001,관절경 CANNULA,0.678494215,45764775,Arthroscopic access cannula kit,SNOMED,Device,S,0,2,Physical Object,701542009,20150131,20991231
D1213031,DRI-LOK DISPOSABLE CANNULAS,전규격,D,관절경 수술 관련 연부조직 고정용 군,D1,관절경 CANNULA 류,41001,관절경 CANNULA,0.437082499,45764775,Arthroscopic access cannula kit,SNOMED,Device,S,0,2,Physical Object,701542009,20150131,20991231
D1213105,CLEARTRAC FLEXIBLE,전규격,D,관절경 수술 관련 연부조직 고정용 군,D1,관절경 CANNULA 류,41001,관절경 CANNULA,0.590919614,45764775,Arthroscopic access cannula kit,SNOMED,Device,S,0,2,Physical Object,701542009,20150131,20991231
D1213109,DEPUY CLEAR CANNULAR SYSTEM,전규격,D,관절경 수술 관련 연부조직 고정용 군,D1,관절경 CANNULA 류,41001,관절경 CANNULA,0.458715022,45764775,Arthroscopic access cannula kit,SNOMED,Device,S,0,2,Physical Object,701542009,20150131,20991231
D1213117,DISPOSABLE CANNULA,전규격,D,관절경 수술 관련 연부조직 고정용 군,D1,관절경 CANNULA 류,41001,관절경 CANNULA,0.697839618,45764775,Arthroscopic access cannula kit,SNOMED,Device,S,0,2,Physical Object,701542009,20150131,20991231
D1213195,PASSPORT CANNULA,전규격,D,관절경 수술 관련 연부조직 고정용 군,D1,관절경 CANNULA 류,41001,관절경 CANNULA,0.640835524,45764775,Arthroscopic access cannula kit,SNOMED,Device,S,0,2,Physical Object,701542009,20150131,20991231
D1213205,CLEARTRAC COMPLETE,전규격,D,관절경 수술 관련 연부조직 고정용 군,D1,관절경 CANNULA 류,41001,관절경 CANNULA,0.489260882,45764775,Arthroscopic access cannula kit,SNOMED,Device,S,0,2,Physical Object,701542009,20150131,20991231
D1213217,CLEAR FLEXIBLE CANNULA,전규격,D,관절경 수술 관련 연부조직 고정용 군,D1,관절경 CANNULA 류,41001,관절경 CANNULA,0.593232334,45764775,Arthroscopic access cannula kit,SNOMED,Device,S,0,2,Physical Object,701542009,20150131,20991231
D1213417,DRY-DOC CANNULA,전규격,D,관절경 수술 관련 연부조직 고정용 군,D1,관절경 CANNULA 류,41001,관절경 CANNULA,0.536955833,45764775,Arthroscopic access cannula kit,SNOMED,Device,S,0,2,Physical Object,701542009,20150131,20991231
E1011001,C-TAPER ALUMINAR FEMORAL HEAD,전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51031,고관절치환용 FEMORAL COMPONENT-HEAD (CERAMIC),0.351000041,45761725,Ceramic femoral head prosthesis,SNOMED,Device,S,0,1,Physical Object,467987006,20150131,20991231
E1011007,BIOLOX HEAD,전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51031,고관절치환용 FEMORAL COMPONENT-HEAD (CERAMIC),0.323886335,45761725,Ceramic femoral head prosthesis,SNOMED,Device,S,0,1,Physical Object,467987006,20150131,20991231
E1011008,CERAMIC HEAD,전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51031,고관절치환용 FEMORAL COMPONENT-HEAD (CERAMIC),0.494974047,45761725,Ceramic femoral head prosthesis,SNOMED,Device,S,0,1,Physical Object,467987006,20150131,20991231
E1011020,IC HEAD CERAMIC (BIOLOX FORTE),전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51031,고관절치환용 FEMORAL COMPONENT-HEAD (CERAMIC),0.301115364,45761725,Ceramic femoral head prosthesis,SNOMED,Device,S,0,1,Physical Object,467987006,20150131,20991231
E1011031,V40 ALUMINAR FEMORAL HEAD,전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51031,고관절치환용 FEMORAL COMPONENT-HEAD (CERAMIC),0.343464881,45761725,Ceramic femoral head prosthesis,SNOMED,Device,S,0,1,Physical Object,467987006,20150131,20991231
E1011105,REFLECTION ALUMINA CERAMIC FEMORAL HEAD,전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51031,고관절치환용 FEMORAL COMPONENT-HEAD (CERAMIC),0.53821218,45761725,Ceramic femoral head prosthesis,SNOMED,Device,S,0,1,Physical Object,467987006,20150131,20991231
E1011108,BIOLOX DELTA HEAD,전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51031,고관절치환용 FEMORAL COMPONENT-HEAD (CERAMIC),0.296297759,45761725,Ceramic femoral head prosthesis,SNOMED,Device,S,0,1,Physical Object,467987006,20150131,20991231
E1011345,BENCOX FORTE HEAD,전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51031,고관절치환용 FEMORAL COMPONENT-HEAD (CERAMIC),0.214043319,45761725,Ceramic femoral head prosthesis,SNOMED,Device,S,0,1,Physical Object,467987006,20150131,20991231
E1011445,BENCOX DELTA HEAD,전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51031,고관절치환용 FEMORAL COMPONENT-HEAD (CERAMIC),0.288399279,45761725,Ceramic femoral head prosthesis,SNOMED,Device,S,0,1,Physical Object,467987006,20150131,20991231
E1012004,VERSYS FEMORAL HEAD,전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51032,고관절치환용 FEMORAL COMPONENT-HEAD (METAL),0.428759933,45758713,Metallic femoral head prosthesis,SNOMED,Device,S,0,1,Physical Object,463559008,20150131,20991231
E1012046,U1/U2 FEMORAL HEAD,전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51032,고관절치환용 FEMORAL COMPONENT-HEAD (METAL),0.329096645,45758713,Metallic femoral head prosthesis,SNOMED,Device,S,0,1,Physical Object,463559008,20150131,20991231
E1021001,SECURE FIT HA SHELL,전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51023,고관절치환용 ACETABULAR COMPONENT-CUP ,0.390035689,45761793,Acetabular shell,SNOMED,Device,S,0,1,Physical Object,468090000,20150131,20991231
E1021004,TRILOGY CUP,전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51023,고관절치환용 ACETABULAR COMPONENT-CUP ,0.404716879,45761793,Acetabular shell,SNOMED,Device,S,0,1,Physical Object,468090000,20150131,20991231
E1021145,BENCOX CUP,전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51023,고관절치환용 ACETABULAR COMPONENT-CUP ,0.462077588,45761793,Acetabular shell,SNOMED,Device,S,0,1,Physical Object,468090000,20150131,20991231
E1021508,PINNACLE ACETABULAR CUP,전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51023,고관절치환용 ACETABULAR COMPONENT-CUP ,0.494796962,45761793,Acetabular shell,SNOMED,Device,S,0,1,Physical Object,468090000,20150131,20991231
E1022001,UHR BIPOLAR CUP,전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51022,고관절치환용 ACETABULAR COMPONENT-BIPOLAR CUP,0.382592827,45763037,Femoral head bipolar component,SNOMED,Device,S,0,2,Physical Object,469999008,20150131,20991231
E1022004,MULTIPOLAR BIPOLAR CUP,전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51022,고관절치환용 ACETABULAR COMPONENT-BIPOLAR CUP,0.427272111,45763037,Femoral head bipolar component,SNOMED,Device,S,0,2,Physical Object,469999008,20150131,20991231
E1022005,BIPOLAR SHELL LINER,전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51022,고관절치환용 ACETABULAR COMPONENT-BIPOLAR CUP,0.478440642,45763037,Femoral head bipolar component,SNOMED,Device,S,0,2,Physical Object,469999008,20150131,20991231
E1022008,SELF CENTERING BIPOLAR CUP,전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51022,고관절치환용 ACETABULAR COMPONENT-BIPOLAR CUP,0.383146226,45763037,Femoral head bipolar component,SNOMED,Device,S,0,2,Physical Object,469999008,20150131,20991231
E1022020,IC-BIPOLAR HEAD COCRMO,전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51022,고관절치환용 ACETABULAR COMPONENT-BIPOLAR CUP,0.409521937,45763037,Femoral head bipolar component,SNOMED,Device,S,0,2,Physical Object,469999008,20150131,20991231
E1022145,BENCOX BIPOLAR CUP,전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51022,고관절치환용 ACETABULAR COMPONENT-BIPOLAR CUP,0.417723954,45763037,Femoral head bipolar component,SNOMED,Device,S,0,2,Physical Object,469999008,20150131,20991231
E1032308,BIOLOX DELTA LINER,전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51024,"고관절치환용 ACETABULAR COMPONENT-LINER / INSERT(METAL,CERAMIC)",0.289154768,45772834,Acetabular liner,SNOMED,Device,S,4,1,Physical Object,705878004,20150131,20991231
E1032445,BENCOX DELTA LINER,전규격,E,인공관절 군,E1,HIP PROSTHESIS & CABLE SYSTEM 류,51024,"고관절치환용 ACETABULAR COMPONENT-LINER / INSERT(METAL,CERAMIC)",0.288447082,45772834,Acetabular liner,SNOMED,Device,S,4,1,Physical Object,705878004,20150131,20991231
E2001001,SCORPIO FEMORAL COMPONENT,전규격,E,인공관절 군,E2,KNEE PROSTHESIS 류,52010,슬관절전치환용 FEMORAL COMPONENT(일반형),0.449672341,45768076,Knee femur prosthesis,SNOMED,Device,S,5,1,Physical Object,705895007,20150131,20991231
E2001004,PERSONA/NEXGEN CR FEMORAL COMPONENT,전규격,E,인공관절 군,E2,KNEE PROSTHESIS 류,52010,슬관절전치환용 FEMORAL COMPONENT(일반형),0.286807239,45768076,Knee femur prosthesis,SNOMED,Device,S,5,1,Physical Object,705895007,20150131,20991231
E2001005,GENESIS II FEMORAL COMPONENT,전규격,E,인공관절 군,E2,KNEE PROSTHESIS 류,52010,슬관절전치환용 FEMORAL COMPONENT(일반형),0.445820332,45768076,Knee femur prosthesis,SNOMED,Device,S,5,1,Physical Object,705895007,20150131,20991231
